  0.41700000E+01  0.34552520E-06  0.17271701E-05
  0.41800000E+01  0.39395725E-06  0.17396466E-05
  0.41900000E+01  0.44049063E-06  0.17524642E-05
  0.42000000E+01  0.48519033E-06  0.17655970E-05
  0.42100000E+01  0.52812095E-06  0.17790207E-05
  0.42200000E+01  0.56934936E-06  0.17927128E-05
  0.42300000E+01  0.60894518E-06  0.18066524E-05
  0.42400000E+01  0.64698040E-06  0.18208198E-05
  0.42500000E+01  0.68352852E-06  0.18351970E-05
  0.42600000E+01  0.71866362E-06  0.18497670E-05
  0.42700000E+01  0.75245947E-06  0.18645145E-05
  0.42800000E+01  0.78498863E-06  0.18794251E-05
  0.42900000E+01  0.81632175E-06  0.18944859E-05
  0.43000000E+01  0.84652689E-06  0.19096848E-05
  0.43100000E+01  0.87566905E-06  0.19250110E-05
  0.43200000E+01  0.90380982E-06  0.19404546E-05
  0.43300000E+01  0.93100706E-06  0.19560065E-05
  0.43400000E+01  0.95731483E-06  0.19716585E-05
  0.43500000E+01  0.98278330E-06  0.19874032E-05
  0.43600000E+01  0.10074588E-05  0.20032338E-05
  0.43700000E+01  0.10313841E-05  0.20191440E-05
  0.43800000E+01  0.10545981E-05  0.20351282E-05
  0.43900000E+01  0.10771367E-05  0.20511812E-05
  0.44000000E+01  0.10990325E-05  0.20672984E-05
  0.44100000E+01  0.11203153E-05  0.20834754E-05
  0.44200000E+01  0.11410122E-05  0.20997084E-05
  0.44300000E+01  0.11611482E-05  0.21159936E-05
  0.44400000E+01  0.11807458E-05  0.21323277E-05
  0.44500000E+01  0.11998261E-05  0.21487076E-05
  0.44600000E+01  0.12184082E-05  0.21651306E-05
  0.44700000E+01  0.12365098E-05  0.21815940E-05
  0.44800000E+01  0.12541476E-05  0.21980953E-05
  0.44900000E+01  0.12713368E-05  0.22146323E-05
  0.45000000E+01  0.12880919E-05  0.22312030E-05
  0.45100000E+01  0.13044265E-05  0.22478053E-05
  0.45200000E+01  0.13203535E-05  0.22644374E-05
  0.45300000E+01  0.13358850E-05  0.22810977E-05
  0.45400000E+01  0.13510327E-05  0.22977846E-05
  0.45500000E+01  0.13658078E-05  0.23144967E-05
  0.45600000E+01  0.13802210E-05  0.23312325E-05
  0.45700000E+01  0.13942825E-05  0.23479907E-05
  0.45800000E+01  0.14080024E-05  0.23647703E-05
  0.45900000E+01  0.14213902E-05  0.23815700E-05
  0.46000000E+01  0.14344553E-05  0.23983888E-05
  0.46100000E+01  0.14472066E-05  0.24152257E-05
  0.46200000E+01  0.14596531E-05  0.24320798E-05
  0.46300000E+01  0.14718031E-05  0.24489502E-05
  0.46400000E+01  0.14836650E-05  0.24658362E-05
  0.46500000E+01  0.14952467E-05  0.24827369E-05
  0.46600000E+01  0.15065562E-05  0.24996517E-05
  0.46700000E+01  0.15176009E-05  0.25165798E-05
  0.46800000E+01  0.15283884E-05  0.25335207E-05
  0.46900000E+01  0.15389257E-05  0.25504738E-05
  0.47000000E+01  0.15492199E-05  0.25674384E-05
  0.47100000E+01  0.15592778E-05  0.25844141E-05
